"","Name","Adjusted","Year","Biomass_est","Biomass_lo","Biomass_hi","Catch_est","Catch_lo","Catch_hi","Status"
"2605","Octopus","MT_20",2030,5808.16542452473,3514.07704269253,9591.46463015415,2.43458712853544e-07,9.44195344855716e-08,1.09026042105038e-06,"No MPA"
"2606","Octopus","MT_20",2031,5808.18247297467,3515.35001370041,9591.46463996309,6.02304435777915e-08,2.30710633193181e-08,2.73253199010007e-07,"No MPA"
"2607","Octopus","MT_20",2032,5808.18988020959,3516.10500206231,9591.46464227815,1.49006475553725e-08,5.63592886638701e-09,6.84857572361097e-08,"No MPA"
"2608","Octopus","MT_20",2033,5808.1930984895,3516.55260189829,9591.46464282753,3.68632398887758e-09,1.3765733774651e-09,1.71646625091004e-08,"No MPA"
"2609","Octopus","MT_20",2034,5808.19449675558,3516.81790205313,9591.46464295859,9.11972093835778e-10,3.36198096258172e-10,4.30199870582342e-09,"No MPA"
"2610","Octopus","MT_20",2035,5808.19510426779,3516.97512812553,9591.46464299001,2.25615773826831e-10,8.21048128897809e-11,1.07821478309212e-09,"No MPA"
"2611","Octopus","MT_40",2015,4111.48362705734,1795.45894756109,5590.51895964768,198.597186174242,69.9487766934288,563.84936718625,"No MPA"
"2612","Octopus","MT_40",2016,4972.47824449787,2184.915648477,7596.64582672618,71.4703908598174,24.2237466242151,230.765405172344,"No MPA"
"2613","Octopus","MT_40",2017,5722.22185465925,2595.99666142622,9493.44065031154,25.2720633121637,8.40655905843672,93.9940154691965,"No MPA"
"2614","Octopus","MT_40",2018,6252.13640995856,2986.30842236382,10706.8540455846,8.50303522627128,2.84843706577927,35.2098057335899,"No MPA"
"2615","Octopus","MT_40",2019,6564.74452159967,3322.68693215631,11209.0743398593,2.71631479768423,0.934452335013717,11.9032283267465,"No MPA"
"2616","Octopus","MT_40",2020,6725.928673504,3587.46430406586,11356.1632328337,0.833896934846406,0.29650556770424,3.73539068925032,"No MPA"
"2617","Octopus","MT_40",2021,6802.35881786942,3779.8857352731,11392.8783514622,0.249798582667777,0.0912961980819926,1.13438756807243,"No MPA"
"2618","Octopus","MT_40",2022,6837.00314540336,3910.96198345875,11401.7224667891,0.0738653129442893,0.0274325378427184,0.341135470515461,"No MPA"
"2619","Octopus","MT_40",2023,6852.36213929555,3996.04402894934,11403.8728677816,0.021706516670217,0.00809456449410069,0.102335774229683,"No MPA"
"2620","Octopus","MT_40",2024,6859.10024634574,4049.4503839764,11404.4076912228,0.00636074580482368,0.00235864713577231,0.0306812450185394,"No MPA"
"2621","Octopus","MT_40",2025,6862.04180513958,4082.24238717494,11404.5442705459,0.00186156528581681,0.000681634800923895,0.00919722782287721,"No MPA"
"2622","Octopus","MT_40",2026,6863.32296638839,4102.09765853329,11404.5800967357,0.000544512525398703,0.000195964551110412,0.00275693002972997,"No MPA"
"2623","Octopus","MT_40",2027,6863.88032700816,4114.01659961233,11404.5897350677,0.000159232731804152,5.61575090959539e-05,0.000826400757673867,"No MPA"
"2624","Octopus","MT_40",2028,6864.12266364907,4121.13403733746,11404.5923873547,4.65597896111532e-05,1.60616820750456e-05,0.000247716349972819,"No MPA"
"2625","Octopus","MT_40",2029,6864.22799797793,4125.37086484913,11404.5931314314,1.36134982180665e-05,4.58843823597178e-06,7.4253746605851e-05,"No MPA"
"2626","Octopus","MT_40",2030,6864.27377501654,4127.88819109792,11404.5933435081,3.98033660102766e-06,1.30988848337867e-06,2.22577878411521e-05,"No MPA"
"2627","Octopus","MT_40",2031,6864.29366722984,4129.38219159157,11404.5934047203,1.16376714807855e-06,3.73785487575204e-07,6.67183972684779e-06,"No MPA"
"2628","Octopus","MT_40",2032,6864.30231079669,4130.2682701602,11404.5934225614,3.40259883416827e-07,1.06635737889e-07,1.99990426135739e-06,"No MPA"
"2629","Octopus","MT_40",2033,6864.30606646299,4130.79358749389,11404.5934278002,9.94843330402037e-08,3.04171941008765e-08,5.99477386018529e-07,"No MPA"
"2630","Octopus","MT_40",2034,6864.3076982778,4131.10495207839,11404.593429347,2.90869595724947e-08,8.67556112435983e-09,1.79695169861072e-07,"No MPA"
"2631","Octopus","MT_40",2035,6864.30840728097,4131.28947750211,11404.5934298057,8.5043637480354e-09,2.47430652754527e-09,5.38641737187203e-08,"No MPA"
"2632","Octopus","MT_60",2015,4433.80561354918,1974.12263389746,6143.95646079957,253.488765935609,88.1052834001331,729.31113677721,"No MPA"
"2633","Octopus","MT_60",2016,5389.33740502202,2400.15335862925,8313.82026132477,101.741967203866,33.8575538029515,328.847779676338,"No MPA"
"2634","Octopus","MT_60",2017,6254.20623567107,2855.806709442,10435.3376385593,40.3824525040463,13.0822493971364,149.296769606902,"No MPA"
"2635","Octopus","MT_60",2018,6890.41753121076,3293.54086028395,11860.0858755043,15.3025797763768,4.94692544443638,62.8725680760627,"No MPA"
"2636","Octopus","MT_60",2019,7279.32523075438,3674.80572333292,12486.7749281251,5.50521250493633,1.81315040103957,23.9744543710952,"No MPA"
"2637","Octopus","MT_60",2020,7485.26738987361,3977.72102646183,12681.6955040274,1.89913724832155,0.642939831678739,8.46872348738126,"No MPA"
"2638","Octopus","MT_60",2021,7584.63708677484,4199.55723459847,12733.2250622229,0.637689897596505,0.221175083990339,2.88570503876811,"No MPA"
"2639","Octopus","MT_60",2022,7630.16425725804,4351.56286447447,12746.5034948916,0.21099597103008,0.0742116130383029,0.972120330339044,"No MPA"
"2640","Octopus","MT_60",2023,7650.48253132133,4450.64471636646,12750.0247096923,0.0693123226488036,0.0244388348339727,0.326497368815331,"No MPA"
"2641","Octopus","MT_60",2024,7659.4350496618,4513.01388656063,12751.0005503404,0.0226935600520712,0.00794374467866401,0.109573782014633,"No MPA"
"2642","Octopus","MT_60",2025,7663.35505882532,4551.3782575527,12751.2834080309,0.00741904137245962,0.00255997834407413,0.0367660437728418,"No MPA"
"2643","Octopus","MT_60",2026,7665.06608475537,4574.63362557544,12751.3687016589,0.00242385848680339,0.000820502521087611,0.0123356927613169,"No MPA"
"2644","Octopus","MT_60",2027,7665.81166336464,4588.60317160818,12751.3952494957,0.000791665057805494,0.00026209620528221,0.00413879065113539,"No MPA"
"2645","Octopus","MT_60",2028,7666.13623562501,4596.94857571281,12751.4037112606,0.000258535972889406,8.35511394498561e-05,0.00138861347066148,"No MPA"
"2646","Octopus","MT_60",2029,7666.27744786092,4601.91760492183,12751.4064544516,8.4426080852762e-05,2.66016762319653e-05,0.000465895668208172,"No MPA"
"2647","Octopus","MT_60",2030,7666.33886157662,4604.87040468097,12751.4073542053,2.75690557229162e-05,8.46341604886686e-06,0.000156313244037179,"No MPA"
"2648","Octopus","MT_60",2031,7666.36556354653,4606.62300569674,12751.4076516468,9.00248968579747e-06,2.69148377436586e-06,5.2444846338901e-05,"No MPA"
"2649","Octopus","MT_60",2032,7666.37717106946,4607.66251161696,12751.4077504875,2.93968913577988e-06,8.55705910696795e-07,1.75958332547977e-05,"No MPA"
"2650","Octopus","MT_60",2033,7666.38221624787,4608.27880816978,12751.4077834443,9.59929475288906e-07,2.72013231550301e-07,5.90359901348172e-06,"No MPA"
"2651","Octopus","MT_60",2034,7666.38440890078,4608.64410430321,12751.4077944575,3.1345620785662e-07,8.64600784256972e-08,1.98072353989865e-06,"No MPA"
"2652","Octopus","MT_60",2035,7666.38536176469,4608.86059374515,12751.407798143,1.02356225342632e-07,2.748005269279e-08,6.64554914010577e-07,"No MPA"
"2653","Panulirus","MT",2015,169.538722460288,86.0566215117905,304.771914069418,0.236971946151202,0.0535982751086403,1.04771646780337,"No MPA"
"2654","Panulirus","MT",2016,196.358330748397,90.9336806365221,413.204797543164,0.00457600477675435,0.000573656797750911,0.0389759575396815,"No MPA"
"2655","Panulirus","MT",2017,223.573429144378,95.5374995915018,540.943171780125,8.70963846679577e-05,6.10740178618183e-06,0.00141641411481681,"No MPA"
"2656","Panulirus","MT",2018,250.109638679947,99.828702782026,678.369674955543,1.62969011774779e-06,6.46501989076679e-08,4.97028025716839e-05,"No MPA"
"2657","Panulirus","MT",2019,274.940407309633,103.781154460316,810.500638995216,2.9960572918194e-08,6.80637810380998e-10,1.67071128990174e-06,"No MPA"
"2658","Panulirus","MT",2020,297.242301590569,107.38117066867,922.178353897701,5.41244928892912e-10,7.12925478316715e-12,5.35051320031034e-08,"No MPA"
"2659","Panulirus","MT",2021,316.503939465975,110.626444292774,1004.82532928321,9.61617004682867e-12,7.43222900167504e-14,1.6317936502487e-09,"No MPA"
"2660","Panulirus","MT",2022,332.554137050627,113.524369444703,1059.06123716823,1.68270298652416e-13,7.71463700984273e-16,4.76595535257293e-11,"No MPA"
"2661","Panulirus","MT",2023,345.513732325697,116.090035983807,1091.45079404242,2.90554768216788e-15,7.97648383108246e-18,1.34644960260869e-12,"No MPA"
"2662","Panulirus","MT",2024,355.702829036285,118.344146865743,1109.58362447078,4.96099351023319e-17,8.21832684910064e-20,3.71948794958326e-14,"No MPA"
"2663","Panulirus","MT",2025,363.541164564019,120.311055775349,1119.33990641111,8.39322110374669e-19,8.44114804376984e-22,1.01355934860336e-15,"No MPA"
"2664","Panulirus","MT",2026,369.467723793054,122.017055112263,1124.47187147845,1.40972100814355e-20,8.646228611686e-24,2.74069925819281e-17,"No MPA"
"2665","Panulirus","MT",2027,373.889114356457,123.488980219531,1127.13841543906,2.35447722036689e-22,8.83503567426901e-26,7.3800328193025e-19,"No MPA"
"2666","Panulirus","MT",2028,377.154135384656,124.753144031352,1128.51496964056,3.91560930153313e-24,9.00912667430279e-28,1.98288386229463e-20,"No MPA"
"2667","Panulirus","MT",2029,379.546865118992,125.834580513395,1129.22318994703,6.491036401081e-26,9.17007357735541e-30,5.32154445272758e-22,"No MPA"
"2668","Panulirus","MT",2030,381.290444207545,126.756554631211,1129.58692382357,1.07349318335036e-27,9.31940644040361e-32,1.42731723191169e-23,"No MPA"
"2669","Panulirus","MT",2031,382.55571235709,127.540288096184,1129.77356522822,1.77226461883812e-29,9.45857430998837e-34,3.82710811795252e-25,"No MPA"
"2670","Panulirus","MT",2032,383.471098316197,128.204850098635,1129.86929152983,2.92217444933918e-31,9.5889206185509e-36,1.0260129450964e-26,"No MPA"
"2671","Panulirus","MT",2033,384.131894127374,128.767167237156,1129.91837682761,4.81374315636147e-33,9.71167004456345e-38,2.75042618512263e-28,"No MPA"
"2672","Panulirus","MT",2034,384.60814533698,129.242114239586,1129.94354308748,7.92445663933467e-35,9.82792397621895e-40,7.37274509067559e-30,"No MPA"
"2673","Panulirus","MT",2035,384.950994744629,129.642655033305,1129.95644513971,1.30390654804472e-36,9.93866209469708e-42,1.97628352159832e-31,"No MPA"
"2674","Panulirus","MT_20",2015,208.76289549648,105.255990607026,375.290218820402,0.347743273801788,0.0776512552435114,1.55729064875848,"No MPA"
"2675","Panulirus","MT_20",2016,241.605170744484,111.187473817297,508.583517688394,0.00820358587244733,0.00101036732245157,0.0711544001871349,"No MPA"
"2676","Panulirus","MT_20",2017,274.876832409016,116.783287367052,665.468910747405,0.000190796513106497,1.30789063587599e-05,0.0031779107035887,"No MPA"
"2677","Panulirus","MT_20",2018,307.259695810292,121.995872444586,834.033046193978,4.36231429310703e-06,1.68337069958561e-07,0.000137041902050472,"No MPA"
"2678","Panulirus","MT_20",2019,337.505509793769,126.794142674343,995.847048741906,9.79940729065863e-08,2.15490475429577e-09,5.66052179936022e-06,"No MPA"
"2679","Panulirus","MT_20",2020,364.622162341006,131.162158657799,1132.37815357136,2.16317281606523e-09,2.74451970273272e-11,2.22748505285383e-07,"No MPA"
"2680","Panulirus","MT_20",2021,388.002905939391,135.097765645544,1233.24992554667,4.69645550582546e-11,3.4790466321205e-13,8.34764028047693e-09,"No MPA"
"2681","Panulirus","MT_20",2022,407.456171423288,138.61052135437,1299.35314828865,1.00433708744088e-12,4.39121474678085e-15,2.9962239265286e-10,"No MPA"
"2682","Panulirus","MT_20",2023,423.143238440176,141.719238495231,1338.7897147532,2.1195480674036e-14,5.5210003510131e-17,1.04040360725852e-11,"No MPA"
"2683","Panulirus","MT_20",2024,435.463496316593,144.449447346932,1360.85329406077,4.42352011887758e-16,6.91728514982118e-19,3.53296079601229e-13,"No MPA"
"2684","Panulirus","MT_20",2025,444.933128005177,146.831015141829,1372.71995141563,9.14852099827116e-18,8.63989054454618e-21,1.18355855345632e-14,"No MPA"
"2685","Panulirus","MT_20",2026,452.088269860118,148.896076659114,1378.96068812439,1.87850623631171e-19,1.07620700761517e-22,3.93470767682791e-16,"No MPA"
"2686","Panulirus","MT_20",2027,457.423453371804,150.677352724824,1382.20297822994,3.83583640235384e-21,1.33735613762374e-24,1.3026704191669e-17,"No MPA"
"2687","Panulirus","MT_20",2028,461.361734362068,152.206871195927,1383.87665179758,7.79963600894109e-23,1.65843225798707e-26,4.30334987245828e-19,"No MPA"
"2688","Panulirus","MT_20",2029,464.247014494942,153.515062344753,1384.73770999241,1.58094457397279e-24,2.05291069872156e-28,1.41998708558048e-20,"No MPA"
"2689","Panulirus","MT_20",2030,466.349063425955,154.630176252621,1385.17993267787,3.19700583890911e-26,2.53730649407243e-30,4.68281196270256e-22,"No MPA"
"2690","Panulirus","MT_20",2031,467.874223942734,155.577960109298,1385.40684690805,6.45393677815939e-28,3.13186048235645e-32,1.54382326756647e-23,"No MPA"
"2691","Panulirus","MT_20",2032,468.977508604834,156.381533674517,1385.5232282087,1.30125389639031e-29,3.86137975494109e-34,5.08886480757155e-25,"No MPA"
"2692","Panulirus","MT_20",2033,469.773878098497,157.061407472848,1385.58290458265,2.62122493481501e-31,4.7562673085686e-36,1.67729552677343e-26,"No MPA"
"2693","Panulirus","MT_20",2034,470.347806073363,157.635597381747,1385.61350090283,5.27667700727716e-33,5.85378361090802e-38,5.52815852566213e-28,"No MPA"
"2694","Panulirus","MT_20",2035,470.760954326757,158.119798976295,1385.62918678945,1.06172038418682e-34,7.19959241099081e-40,1.82197441021694e-29,"No MPA"
"2695","Panulirus","MT_40",2015,242.3263203917,122.246662869506,436.440561396619,0.474113488391777,0.104361589318385,2.15389564850055,"No MPA"
"2696","Panulirus","MT_40",2016,280.648637983429,129.127790617259,592.08536799971,0.0130754218060822,0.00156573260234804,0.116543159668815,"No MPA"
"2697","Panulirus","MT_40",2017,319.540846779428,135.619078952713,775.839544026077,0.00035563838429888,2.33728126508513e-05,0.00617045105501556,"No MPA"
"2698","Panulirus","MT_40",2018,357.461662131815,141.665098614399,974.011295466669,9.5096263877119e-06,3.46915037351982e-07,0.000315556184097648,"No MPA"
"2699","Panulirus","MT_40",2019,392.944008586276,147.229932944634,1165.09974235898,2.49838129884991e-07,5.12125798210412e-09,1.54611709114437e-05,"No MPA"
"2700","Panulirus","MT_40",2020,424.811482774581,152.295245583481,1327.12146724051,6.4498979103618e-09,7.52179850322114e-11,7.21799288641413e-07,"No MPA"
"2701","Panulirus","MT_40",2021,452.333729478014,156.858680949307,1447.39484724214,1.63761573634138e-10,1.0995729189068e-12,3.20878131673644e-08,"No MPA"
"2702","Panulirus","MT_40",2022,475.266546801376,160.931452516169,1526.52733947796,4.09514129664488e-12,1.60051091151145e-14,1.3658198552931e-09,"No MPA"
"2703","Panulirus","MT_40",2023,493.782953902562,164.535487749821,1573.87448808515,1.01051276940686e-13,2.32061799066198e-16,5.62196969398349e-11,"No MPA"
"2704","Panulirus","MT_40",2024,508.34060181559,167.70048335754,1600.41338458256,2.46567415301092e-15,3.35301250152861e-18,2.26220447886012e-12,"No MPA"
"2705","Panulirus","MT_40",2025,519.53940283562,170.461144779867,1614.70271170323,5.96142002450403e-17,4.82973125845118e-20,8.97784232279216e-14,"No MPA"
"2706","Panulirus","MT_40",2026,528.006687419005,172.854788205171,1622.22210246996,1.43089900791236e-18,6.9378880044394e-22,3.5351716941366e-15,"No MPA"
"2707","Panulirus","MT_40",2027,534.323466514339,174.91939333084,1626.12996524086,3.41527485318971e-20,9.94252471511422e-24,1.38613791147301e-16,"No MPA"
"2708","Panulirus","MT_40",2028,538.988118341324,176.692123196914,1628.14755026997,8.11682837383753e-22,1.42189240939232e-25,5.42287506361821e-18,"No MPA"
"2709","Panulirus","MT_40",2029,542.406529104309,178.208278120136,1629.18563254238,1.92290257954006e-23,2.02982959818115e-27,2.11907505509133e-19,"No MPA"
"2710","Panulirus","MT_40",2030,544.897509435525,179.500622730967,1629.7187955061,4.54463538936446e-25,2.89323678044946e-29,8.27563620207298e-21,"No MPA"
"2711","Panulirus","MT_40",2031,546.705140482956,180.599013982244,1629.99237957822,1.07222285284505e-26,4.1184695082298e-31,3.23088676738402e-22,"No MPA"
"2712","Panulirus","MT_40",2032,548.012907625375,181.530258504791,1630.13269890111,2.52650132744863e-28,5.85597386883158e-33,1.26116782741426e-23,"No MPA"
"2713","Panulirus","MT_40",2033,548.956952635381,182.318135062963,1630.20465032065,5.94775848629576e-30,8.31853213804704e-35,4.92253162834028e-25,"No MPA"
"2714","Panulirus","MT_40",2034,549.637347403239,182.983528429955,1630.24154022289,1.399255463793e-31,1.18070528913089e-36,1.9212590725949e-26,"No MPA"
"2715","Panulirus","MT_40",2035,550.127157668772,183.544632264625,1630.26045268538,3.29026709906165e-33,1.67470240528991e-38,7.49849327994032e-28,"No MPA"
"2716","Panulirus","MT_60",2015,267.655212537017,137.498790677341,480.59177478761,0.603429803269266,0.135173775037306,2.69377880451952,"No MPA"
"2717","Panulirus","MT_60",2016,310.251387300798,145.049396126483,652.823732606009,0.0185422243510568,0.0022428268593909,0.163261982976466,"No MPA"
"2718","Panulirus","MT_60",2017,353.573143630364,152.152581259345,856.89376586286,0.000562137969216556,3.70336650331173e-05,0.00969186720186156,"No MPA"
"2719","Panulirus","MT_60",2018,395.904276802662,158.750669077955,1077.95854390067,1.67553048731314e-05,6.08057134244887e-07,0.000555958768247477,"No MPA"
"2720","Panulirus","MT_60",2019,435.600376814002,164.808194147347,1292.26645585731,4.90690816092518e-07,9.9303668036855e-09,3.05649113936735e-05,"No MPA"
"2721","Panulirus","MT_60",2020,471.328801498062,170.308938314026,1475.04762998591,1.41205431014019e-08,1.61366554778972e-10,1.60132687545515e-06,"No MPA"
"2722","Panulirus","MT_60",2021,502.247494201118,175.253899315123,1611.51132974253,3.99607123966499e-10,2.61010196740159e-12,7.98807185980964e-08,"No MPA"
"2723","Panulirus","MT_60",2022,528.056789339003,179.65846522719,1701.73285246152,1.11371403206254e-11,4.2041025755207e-14,3.81397765693709e-09,"No MPA"
"2724","Panulirus","MT_60",2023,548.928069360983,183.549190149577,1755.90721412397,3.06255360121548e-13,6.74588800394782e-16,1.76013345879039e-10,"No MPA"
"2725","Panulirus","MT_60",2024,565.358292914294,186.960546829444,1786.34274804868,8.32656839353009e-15,1.07877272628549e-17,7.93716769453146e-12,"No MPA"
"2726","Panulirus","MT_60",2025,578.010743069416,189.931937297995,1802.75231797851,2.24296366053049e-16,1.71994155300485e-19,3.5288951469272e-13,"No MPA"
"2727","Panulirus","MT_60",2026,587.584905445607,192.505136036032,1811.39390272099,5.99766872526506e-18,2.73494197650774e-21,1.55639597929995e-14,"No MPA"
