"","Name","Adjusted","Year","Biomass_est","Biomass_lo","Biomass_hi","Catch_est","Catch_lo","Catch_hi","Status","Fishing_est"
"4630","Panulirus","MT_20",2031,341.49932414841,109.697759472848,1023.7224164896,22.6937064204521,4.81173635242254,122.431459024339,"No MPA",0.0673369460163079
"4631","Panulirus","MT_20",2032,345.618012409853,110.635939636161,1033.02007466457,22.5029719955846,4.74893372211907,121.018229897377,"No MPA",0.0658946311290655
"4632","Panulirus","MT_20",2033,349.422654735219,111.579132516229,1041.63965279751,22.2865613036946,4.68695730100917,119.501699740226,"No MPA",0.0644832170299792
"4633","Panulirus","MT_20",2034,352.956532925481,112.524544027772,1049.75419169148,22.0492826800718,4.6256652375936,117.917862644652,"No MPA",0.0631020409846639
"4634","Panulirus","MT_20",2035,356.257067131692,113.469652968729,1057.48123781459,21.7952263525944,4.56493884886065,116.291110637949,"No MPA",0.0617504545728183
"4635","Panulirus","MT_40",2015,223.044937818106,115.124543054338,384.587545565334,19.7554960619862,7.22648140448589,54.006911479786,"No MPA",0.0957350526937706
"4636","Panulirus","MT_40",2016,239.635703544812,115.254893284322,463.238331817186,20.8957597229561,7.07001723021633,64.5662621463483,"No MPA",0.0936840796628916
"4637","Panulirus","MT_40",2017,255.906389604004,115.523839437846,548.748261306635,21.9691018872706,6.9264059988943,76.1042749699834,"No MPA",0.0916770813459454
"4638","Panulirus","MT_40",2018,271.653057717643,115.914895539197,637.946628639787,22.958158960959,6.79385405160288,88.2210356681008,"No MPA",0.0897131134415403
"4639","Panulirus","MT_40",2019,286.701112203035,116.413566286476,726.830315618564,23.8487619242653,6.67083019224406,100.364027511744,"No MPA",0.0877912515494443
"4640","Panulirus","MT_40",2020,300.91353289801,117.007008437019,811.23489640506,24.6306619428461,6.55602023550248,111.897868640871,"No MPA",0.0859105908365057
"4641","Panulirus","MT_40",2021,314.195119637563,117.683764761024,887.647379658468,25.2978746505609,6.44829116210307,122.216753940129,"No MPA",0.0840702457178463
"4642","Panulirus","MT_40",2022,326.492677348613,118.43355369122,953.845541329517,25.8486281223742,6.34666256998404,130.864002659733,"No MPA",0.0822693495436583
"4643","Panulirus","MT_40",2023,337.791707830415,119.247102031796,1009.11677188241,26.284963698407,6.25028371809738,137.611145856346,"No MPA",0.0805070542833071
"4644","Panulirus","MT_40",2024,348.110596714696,120.116011148696,1054.03567739298,26.6120854237542,6.15841489330349,142.466582223526,"No MPA",0.0787825302008734
"4645","Panulirus","MT_40",2025,357.493436854498,121.032649303187,1089.98778725477,26.8375744505653,6.07041214446154,145.620685873724,"No MPA",0.0770949655191358
"4646","Panulirus","MT_40",2026,366.00254328587,121.990064452666,1118.67699480138,26.9705797235258,5.98571465749541,147.362064403932,"No MPA",0.0754435660716841
"4647","Panulirus","MT_40",2027,373.711474207751,122.981913092518,1141.76660768072,27.0210728744215,5.90383421541143,148.001179131671,"No MPA",0.0738275549449295
"4648","Panulirus","MT_40",2028,380.699073354006,124.00240166497,1160.68733860922,26.9992234862405,5.82434631474982,147.820371385431,"No MPA",0.072246172113065
"4649","Panulirus","MT_40",2029,387.044768576442,125.046237795476,1176.57521863757,26.9149197056355,5.74688260643379,147.051259087301,"No MPA",0.0706986740695523
"4650","Panulirus","MT_40",2030,392.825143672098,126.108589190868,1190.28521221583,26.7774343326136,5.67112440263933,145.871282439065,"No MPA",0.0691843334586372
"4651","Panulirus","MT_40",2031,398.111659054372,127.185048486417,1202.43743404745,26.5952202131837,5.59679704798013,144.410174732854,"No MPA",0.0677024387099402
"4652","Panulirus","MT_40",2032,402.969324533181,128.271602690172,1213.47021073806,26.3758105525163,5.52366499717928,142.759801962859,"No MPA",0.0662522936785281
"4653","Panulirus","MT_40",2033,407.456107080187,129.36460616316,1223.68782661827,26.125797779551,5.45152747553712,140.983828365429,"No MPA",0.0648332172922005
"4654","Panulirus","MT_40",2034,411.622869197247,130.460756308606,1233.29890256501,25.850866590651,5.3802146251481,139.12577179702,"No MPA",0.063444543207113
"4655","Panulirus","MT_40",2035,415.513663498564,131.557071333465,1242.44532787664,25.5558608230997,5.30958406064472,137.215158644664,"No MPA",0.0620856194723562
"4656","Panulirus","MT_60",2015,245.680933527788,129.183015786359,422.96647611317,22.5777088124983,8.45094866601858,60.3190774789598,"No MPA",0.099105321655552
"4657","Panulirus","MT_60",2016,263.451779790632,128.890702633789,509.17078329668,23.8266627736801,8.23621893893514,72.0442934549804,"No MPA",0.0969821403376633
"4658","Panulirus","MT_60",2017,280.903496231595,128.804812665721,603.053062613872,25.0027543365353,8.04155614009877,84.8694181072235,"No MPA",0.0949044806469146
"4659","Panulirus","MT_60",2018,297.829111817222,128.899851999617,701.243957355157,26.0878911831755,7.86405673841372,98.3643387788563,"No MPA",0.0928713651953513
"4660","Panulirus","MT_60",2019,314.050101546669,129.153870405872,799.441460326291,27.0672568612035,7.701281711882,111.92986662563,"No MPA",0.0908818372255519
"4661","Panulirus","MT_60",2020,329.424483499068,129.547787964813,893.109517493917,27.9300332985496,7.55116686221208,124.870120598052,"No MPA",0.0889349602531465
"4662","Panulirus","MT_60",2021,343.851197672233,130.064875193871,978.347491794538,28.6697527528926,7.41195381958216,136.512330330759,"No MPA",0.0870298177244426
"4663","Panulirus","MT_60",2022,357.27065780456,130.690348304667,1052.60118844297,29.2842635356152,7.28213635686655,146.337577840502,"No MPA",0.0851655126806614
"4664","Panulirus","MT_60",2023,369.661947759109,131.411051757693,1114.94113153911,29.7753537068459,7.16041816961223,154.071523204374,"No MPA",0.0833411674214066
"4665","Panulirus","MT_60",2024,381.037534812409,132.215207622183,1165.86347225605,30.1481214073651,7.04567933641379,159.700562006478,"No MPA",0.0815559231620217
"4666","Panulirus","MT_60",2025,391.436538713327,133.092216453682,1206.79668386465,30.4102016323942,6.93694941493938,163.417419151672,"No MPA",0.0798089396819283
"4667","Panulirus","MT_60",2026,400.91754632199,134.032498146212,1239.56731565703,30.5709568400686,6.83338565489056,165.531645215776,"No MPA",0.0780993949633752
"4668","Panulirus","MT_60",2027,409.551764528153,135.027363947051,1265.99610221474,30.6407187688051,6.73425518801758,166.384709581899,"No MPA",0.0764264848218855
"4669","Panulirus","MT_60",2028,417.417041469198,136.068912841275,1287.67191647552,30.6301399655729,6.63892033169226,166.292292375388,"No MPA",0.0747894225309028
"4670","Panulirus","MT_60",2029,424.593027772496,137.149947025771,1305.870338786,30.5496840278758,6.54682634661098,165.516577641061,"No MPA",0.0731874384436939
"4671","Panulirus","MT_60",2030,431.157539499409,138.263902340347,1321.55988929938,30.4092590753864,6.45749114156238,164.260412855094,"No MPA",0.0716197796155998
"4672","Panulirus","MT_60",2031,437.184039890144,139.404790405672,1335.44822834551,30.2179820316473,6.37049653311063,162.673319405061,"No MPA",0.0700857094293923
"4673","Panulirus","MT_60",2032,442.740075522664,140.567149903952,1348.03870451398,29.9840519429286,6.28548075551053,160.861904585193,"No MPA",0.0685845072259797
"4674","Panulirus","MT_60",2033,447.886471158775,141.746004977758,1359.68264396905,29.7147073454346,6.20213198327103,158.900484411175,"No MPA",0.0671154679421234
"4675","Panulirus","MT_60",2034,452.677090295177,142.936829150921,1370.6220740978,29.4162436507354,6.12018268060091,156.840117425013,"No MPA",0.0656779017562853
"4676","Panulirus","MT_60",2035,457.158990700686,144.135513518354,1381.02230132746,29.0940698128729,6.03940463219139,154.715600077964,"No MPA",0.0642711337432641
"4677","Scomberomorus","MT",2015,6869.07044333228,556.910282760177,0,2281.96850110598,90.7937549134772,57353.7935728123,"No MPA",0.359590366142786
"4678","Scomberomorus","MT",2016,7418.22284048048,668.49166381754,0,2417.12930388274,106.511449783255,0,"No MPA",0.351885939127181
"4679","Scomberomorus","MT",2017,7987.91781663671,803.042829082836,0,2554.44032038395,125.112254660179,0,"No MPA",0.344346668375158
"4680","Scomberomorus","MT",2018,8571.72501278293,964.816664016385,0,2691.68079691428,147.073833147823,0,"No MPA",0.336969014792343
"4681","Scomberomorus","MT",2019,9162.68584454014,1158.51760376699,0,2826.52215779999,172.915693686575,0,"No MPA",0.329749514080868
"4682","Scomberomorus","MT",2020,9753.73239073229,1389.15971266629,0,2956.6592214885,203.182004920385,0,"No MPA",0.322684775147051
"4683","Scomberomorus","MT",2021,10338.1319438419,1661.80716473979,0,3079.95049894812,238.41186422663,0,"No MPA",0.315771478605933
"4684","Scomberomorus","MT",2022,10909.8959682304,1981.16354288708,0,3194.54868012761,279.093356248526,0,"No MPA",0.30900637537621
"4685","Scomberomorus","MT",2023,11464.0976588086,2350.98781749347,0,3299.00291539907,325.598587547217,0,"No MPA",0.302386285351002
"4686","Scomberomorus","MT",2024,11997.0606289261,2773.34445212831,0,3392.31931199948,378.099430085947,0,"No MPA",0.29590809612416
"4687","Scomberomorus","MT",2025,12506.4070403729,3247.74823156222,0,3473.97399095431,436.46867769618,0,"No MPA",0.289568761749707
"4688","Scomberomorus","MT",2026,12990.9790607062,3770.33903479934,0,3543.88180185043,500.178982146513,0,"No MPA",0.283365301513869
"4689","Scomberomorus","MT",2027,13450.6661618988,4333.30032592435,0,3602.33092360866,568.221297459764,0,"No MPA",0.277294798704173
"4690","Scomberomorus","MT",2028,13886.1790282503,4924.77962706529,0,3649.89743744444,639.072506703323,0,"No MPA",0.27135439936673
"4691","Scomberomorus","MT",2029,14298.8091378377,5529.52908034385,0,3687.3541846281,710.743049933642,0,"No MPA",0.265541311049388
"4692","Scomberomorus","MT",2030,14690.2045514667,6130.32490203469,0,3715.58561306336,780.923838552114,0,"No MPA",0.259852801533739
"4693","Scomberomorus","MT",2031,15062.1810895436,6709.96936652557,0,3735.51625680521,847.22541912636,0,"No MPA",0.254286197562324
"4694","Scomberomorus","MT",2032,15416.5772443628,7253.42976432574,0,3748.05632643275,907.467755035714,0,"No MPA",0.248838883568776
"4695","Scomberomorus","MT",2033,15755.1528254626,7749.56560552336,0,3754.06452304607,959.951892568251,0,"No MPA",0.243508300418549
"4696","Scomberomorus","MT",2034,16079.5260770807,8192.02016758083,0,3754.32599742418,1003.64241880597,0,"No MPA",0.238291944166777
"4697","Scomberomorus","MT",2035,16391.1415240589,8579.15307366091,0,3749.54231376258,1038.2176954524,0,"No MPA",0.233187364838263
"4698","Scomberomorus","MT_20",2015,8870.53015549609,705.664746225752,0,2738.36243327997,111.235484924785,67412.0075568058,"No MPA",0.339299452560735
"4699","Scomberomorus","MT_20",2016,9702.43300682853,850.565625670731,0,2945.28049323574,131.063646540434,0,"No MPA",0.332029815761449
"4700","Scomberomorus","MT_20",2017,10554.2473567758,1025.73850549852,0,3152.47603203752,154.591089690662,0,"No MPA",0.32491603186735
"4701","Scomberomorus","MT_20",2018,11412.7181715295,1236.80302652783,0,3355.77318279905,182.434156035675,0,"No MPA",0.317954759762633
"4702","Scomberomorus","MT_20",2019,12264.4472340298,1489.93903038639,0,3550.98427048146,215.259814744555,0,"No MPA",0.311142728411523
"4703","Scomberomorus","MT_20",2020,13096.9687529074,1791.66736685788,0,3734.23885617804,253.760447404298,0,"No MPA",0.304476735471352
"4704","Scomberomorus","MT_20",2021,13899.7025430335,2148.46203161429,0,3902.28959207974,298.61108566629,0,"No MPA",0.297953646046034
"4705","Scomberomorus","MT_20",2022,14664.625227549,2566.14999762036,0,4052.74171289093,350.404318166071,0,"No MPA",0.29157039154929
"4706","Scomberomorus","MT_20",2023,15386.5691875828,3049.07603967362,0,4184.16906845778,409.559649674139,0,"No MPA",0.285323968634219
"4707","Scomberomorus","MT_20",2024,16063.1482367654,3599.05840062196,0,4296.10611095034,476.208226251255,0,"No MPA",0.279211438142908
"4708","Scomberomorus","MT_20",2025,16694.3865088869,4214.24319974508,0,4388.93277252458,550.061467076901,0,"No MPA",0.273229924036882
"4709","Scomberomorus","MT_20",2026,17282.1701640997,4888.07335428698,0,4463.68850889254,630.283318013163,0,"No MPA",0.2673766122832
"4710","Scomberomorus","MT_20",2027,17829.6450841467,5608.68883897064,0,4521.85821531365,715.398522029489,0,"No MPA",0.261648749686942
"4711","Scomberomorus","MT_20",2028,18340.6578861923,6359.10821173594,0,4565.16727493938,803.278251610061,0,"No MPA",0.256043642674555
"4712","Scomberomorus","MT_20",2029,18819.2989943529,7118.43635476466,0,4595.41059087959,891.241615735306,0,"No MPA",0.250558656041408
"4713","Scomberomorus","MT_20",2030,19269.5697111048,7864.07126116246,0,4614.32672340567,976.28962209727,0,"No MPA",0.245191211680642
"4714","Scomberomorus","MT_20",2031,19695.1683662593,8574.51293484679,0,4623.51718846902,1055.4473438797,0,"No MPA",0.239938787310054
"4715","Scomberomorus","MT_20",2032,20099.3755487903,9232.08392981614,0,4624.40416729489,1126.14388867275,0,"No MPA",0.234798915210959
"4716","Scomberomorus","MT_20",2033,20485.0131068203,9824.83980636672,0,4618.21705824032,1186.53259702323,0,"No MPA",0.229769180989221
"4717","Scomberomorus","MT_20",2034,20854.4526166836,10347.2317892665,0,4605.99829717756,1235.66601996887,0,"No MPA",0.224847222364922
"4718","Scomberomorus","MT_20",2035,21209.6532138141,10799.5379926265,0,4588.62039116833,1273.49037943852,0,"No MPA",0.220030727994147
"4719","Scomberomorus","MT_40",2015,10546.2872349102,830.488077786017,0,3194.75609690217,132.77443929763,76870.4944983324,"No MPA",0.334659689493738
"4720","Scomberomorus","MT_40",2016,11587.3407343872,999.230987108461,0,3453.79789767807,156.149289254515,0,"No MPA",0.327489458683179
"4721","Scomberomorus","MT_40",2017,12653.1016827675,1202.98063751654,0,3713.42931965949,183.850707602099,0,"No MPA",0.320472954475165
"4722","Scomberomorus","MT_40",2018,13725.6166681504,1448.21441645103,0,3968.09975652341,216.596237147729,0,"No MPA",0.313606881222463
"4723","Scomberomorus","MT_40",2019,14786.7889990894,1742.06600783364,0,4212.22721557226,255.163212486831,0,"No MPA",0.306888012204692
"4724","Scomberomorus","MT_40",2020,15819.932068384,2092.08441270459,0,4440.66774880326,300.360491150037,0,"No MPA",0.300313188284267
"4725","Scomberomorus","MT_40",2021,16811.1255504151,2505.80420658378,0,4649.15082686557,352.980327934961,0,"No MPA",0.293879316723291
"4726","Scomberomorus","MT_40",2022,17750.134040804,2990.07680116159,0,4834.6001413519,413.724885208062,0,"No MPA",0.287583370123157
"4727","Scomberomorus","MT_40",2023,18630.7617810244,3550.134298681,0,4995.2850635158,483.103514289061,0,"No MPA",0.281422385432845
"4728","Scomberomorus","MT_40",2024,19450.6592002562,4188.40955362773,0,5130.79000462977,561.301406852271,0,"No MPA",0.27539346296916
"4729","Scomberomorus","MT_40",2025,20210.7141954829,4903.22551272049,0,5241.83138743636,648.028577441923,0,"No MPA",0.269493765402425
"4730","Scomberomorus","MT_40",2026,20914.2186483954,5687.58694768645,0,5329.97999009713,742.370570887173,0,"No MPA",0.263720516679632
"4731","Scomberomorus","MT_40",2027,21565.9948699977,6528.42473730937,0,5397.35333915825,842.676733874004,0,"No MPA",0.258071000877308
"4732","Scomberomorus","MT_40",2028,22171.6181168469,7406.69125709116,0,5446.33157482525,946.532781682996,0,"No MPA",0.252542560992729
"4733","Scomberomorus","MT_40",2029,22736.8085217672,8298.60602383433,0,5479.32958024858,1050.86285590964,0,"No MPA",0.247132597691874
"4734","Scomberomorus","MT_40",2030,23267.0109126338,9178.06318134951,0,5498.6372146066,1152.18371028893,0,"No MPA",0.241838568035722
"4735","Scomberomorus","MT_40",2031,23767.1444557162,10019.8003225859,0,5506.32390105696,1246.98907797745,0,"No MPA",0.236657984204884
"4736","Scomberomorus","MT_40",2032,24241.4863128273,10802.5751650598,0,5504.19524793993,1332.18924955162,0,"No MPA",0.231588412238396
"4737","Scomberomorus","MT_40",2033,24693.6497756793,11511.5169037483,0,5493.78673145128,1405.49601415938,0,"No MPA",0.226627470797625
"4738","Scomberomorus","MT_40",2034,25126.62174743,12139.09729919,0,5476.38059283767,1465.65088019851,0,"No MPA",0.221772829961788
"4739","Scomberomorus","MT_40",2035,25542.832208694,12684.6671625453,0,5453.03498292195,1512.44711042008,0,"No MPA",0.217022210058131
"4740","Scomberomorus","MT_60",2015,11062.6702011714,959.379991070009,0,3651.14949649709,158.470290160043,84122.1208519872,"No MPA",0.358142978847905
"4741","Scomberomorus","MT_60",2016,11974.3244161156,1148.55447511112,0,3877.12909699418,185.428603765446,0,"No MPA",0.350469554500832
"4742","Scomberomorus","MT_60",2017,12920.1263534638,1375.93296642866,0,4106.72177280163,217.235342806675,0,"No MPA",0.342960623922517
"4743","Scomberomorus","MT_60",2018,13889.046490056,1648.35095516189,0,4336.1580014896,254.664864791765,0,"No MPA",0.335612662203345
"4744","Scomberomorus","MT_60",2019,14869.1357072483,1973.27458391034,0,4561.47146632028,298.54814384616,0,"No MPA",0.328422218874859
"4745","Scomberomorus","MT_60",2020,15848.2697236088,2358.52962752905,0,4778.73080422313,349.739938818084,0,"No MPA",0.321385916324216
"4746","Scomberomorus","MT_60",2021,16814.9379197254,2811.8361381506,0,4984.28793302925,409.064842008552,0,"No MPA",0.314500448311041
"4747","Scomberomorus","MT_60",2022,17758.9647616064,3340.102339177,0,5175.00865283018,477.23693637833,0,"No MPA",0.307762578579576
"4748","Scomberomorus","MT_60",2023,18672.0627602469,3948.45599204948,0,5348.45213655216,554.749815588371,0,"No MPA",0.301169139550022
"4749","Scomberomorus","MT_60",2024,19548.1506201969,4639.04572681732,0,5502.97490058841,641.738650095916,0,"No MPA",0.294717031066558
"4750","Scomberomorus","MT_60",2025,20383.4183303131,5409.73415299562,0,5637.74956782863,737.824749564101,0,"No MPA",0.288403219177358
"4751","Scomberomorus","MT_60",2026,21176.1678023341,6252.920110012,0,5752.70483512198,841.965603314423,0,"No MPA",0.282224734924214
"4752","Scomberomorus","MT_60",2027,21926.4907506114,7154.83498001029,0,5848.40592552441,952.347342052199,0,"No MPA",0.276178673125162
"4753","Scomberomorus","MT_60",2028,22635.8588831541,8095.69491732918,0,5925.90143429323,1066.36628332598,0,"No MPA",0.270262191141005
"4754","Scomberomorus","MT_60",2029,23306.6965477011,9050.98531979878,0,5986.56236104897,1180.74315748697,0,"No MPA",0.264472507623921
"4755","Scomberomorus","MT_60",2030,23941.9890706671,9993.87360072681,0,6031.93391193279,1291.79000383903,0,"No MPA",0.258806901252068
"4756","Scomberomorus","MT_60",2031,24544.9587559878,10898.3555745153,0,6063.61302184041,1395.80547733804,0,"No MPA",0.253262709457559
"4757","Scomberomorus","MT_60",2032,25118.8209393439,11742.4106315017,0,6083.15697325123,1489.52305013704,0,"No MPA",0.247837327156528
"4758","Scomberomorus","MT_60",2033,25666.6179418802,12510.3663203663,0,6092.02256643488,1570.503595325,0,"No MPA",0.242528205489648
"4759","Scomberomorus","MT_60",2034,26191.1200335193,13193.9306055529,0,6091.53160089748,1637.37178765722,0,"No MPA",0.237332850580128
"4760","Scomberomorus","MT_60",2035,26694.778780043,13791.8184763226,0,6082.85678288111,1689.84645546373,0,"No MPA",0.232248822314444
"4761","Sphoeroides","MT",2015,31.4638274022142,7.33368157207411,55.109757723652,2.49535881646942,0.326797293407656,19.0540539946179,"No MPA",0.112015784342521
"4762","Sphoeroides","MT",2016,44.1448766812806,9.66576073358909,71.5185409066571,3.44892474217317,0.422158749588357,24.2235012861814,"No MPA",0.109615549884769
"4763","Sphoeroides","MT",2017,61.3236578486933,12.7087864691043,92.4675064607823,4.73527911628915,0.544480815455959,30.762387485999,"No MPA",0.107266787728894
"4764","Sphoeroides","MT",2018,83.9793866393241,16.6521430712608,118.722841963175,6.43704670011869,0.700557043412518,38.9209693031491,"No MPA",0.10496840739672
"4765","Sphoeroides","MT",2019,112.757597055078,21.714733610176,150.797028692124,8.62630750060348,0.89826099485389,48.9014861431562,"No MPA",0.102719343946293
"4766","Sphoeroides","MT",2020,147.490311572898,28.13395581332,188.667096203094,11.3342308558432,1.14625182400125,60.7818662438142,"No MPA",0.100518556193662
"4767","Sphoeroides","MT",2021,186.679308538292,36.141581192393,231.472420147788,14.5078879894438,1.4532811354928,74.4168221738781,"No MPA",0.098365023673254
"4768","Sphoeroides","MT",2022,227.306017693585,45.9218575445806,277.341440347899,17.969328798672,1.8269198921963,89.3445742446787,"No MPA",0.0962577424320497
"4769","Sphoeroides","MT",2023,265.417227628916,57.5503741895744,323.54630868434,21.4112541751243,2.27156720799794,104.755771632013,"No MPA",0.09419572078372
"4770","Sphoeroides","MT",2024,297.500382705849,70.9207335256284,367.085111927377,24.465623161685,2.78579017023114,119.58981486222,"No MPA",0.0921779772181582
"4771","Sphoeroides","MT",2025,321.82630441833,85.6802498172825,405.510584009499,26.835588363318,3.35944813667387,132.775925569295,"No MPA",0.0902035423256965
"4772","Sphoeroides","MT",2026,338.737818750679,101.210283495676,437.569296646369,28.4080790664731,3.97164407940787,143.532359027321,"No MPA",0.0882714640676062
"4773","Sphoeroides","MT",2027,349.842573447641,116.687533307381,463.298674406912,29.2604482227837,4.59102375873224,151.561792118238,"No MPA",0.0863808131335943
"4774","Sphoeroides","MT",2028,356.983694337264,131.234511235555,483.627070276259,29.5724325629956,5.17970567466909,157.0360531705,"No MPA",0.0845306855353943
"4775","Sphoeroides","MT",2029,361.652368701927,144.11469735595,499.821546212644,29.5297633935637,5.70065559600501,160.414811548316,"No MPA",0.0827202022444902
"4776","Sphoeroides","MT",2030,364.86066550164,154.887812783014,513.080637228789,29.2752194313754,6.12606350922229,162.234975687806,"No MPA",0.0809485073648278
"4777","Sphoeroides","MT",2031,367.230979029428,163.456242478701,524.351291713768,28.9023522971977,6.44298673981353,162.971203731224,"No MPA",0.0792147661558979
"4778","Sphoeroides","MT",2032,369.125055384921,169.999481099248,534.305243643987,28.4670710551162,6.65378105073172,162.983407713318,"No MPA",0.0775181634467582
"4779","Sphoeroides","MT",2033,370.746428493544,174.852302286893,543.387211724197,28.0010524571005,6.7719192946188,162.51982801247,"No MPA",0.0758579024875493
"4780","Sphoeroides","MT",2034,372.207496692601,178.390469260509,551.878518115722,27.5216953050288,6.81605127791021,161.741793193207,"No MPA",0.0742332041251424
"4781","Sphoeroides","MT",2035,373.569691001396,180.95725394288,559.951865284259,27.0383831465528,6.80503800043149,160.750490025708,"No MPA",0.0726433061848921
"4782","Sphoeroides","MT_20",2015,39.0490975268045,8.7742728615066,63.814445515127,2.99443065781534,0.402600489748569,22.2717338700961,"No MPA",0.107943961228907
"4783","Sphoeroides","MT_20",2016,54.5943582789362,11.5193614677681,82.0123057523943,4.12479442457717,0.51799912978009,28.0205688971194,"No MPA",0.10563097960832
"4784","Sphoeroides","MT_20",2017,75.5609299442899,15.0890252384477,105.106268035556,5.64328778307602,0.665486258617556,35.2395156840585,"No MPA",0.103367599894536
"4785","Sphoeroides","MT_20",2018,103.084134812132,19.700398137255,133.938915426493,7.64319746145648,0.853030861182609,44.1949458579266,"No MPA",0.101152771241589
"4786","Sphoeroides","MT_20",2019,137.878289452153,25.6046784562654,169.131920597377,10.2038312563203,1.08986207028168,55.1117244191986,"No MPA",0.0989854673070348
"4787","Sphoeroides","MT_20",2020,179.6738247855,33.0754643557645,210.815737945536,13.3555370073428,1.38614598607122,68.1014280468789,"No MPA",0.0968646845011627
"4788","Sphoeroides","MT_20",2021,226.630054781076,42.3829391351672,258.320929424763,17.0311810650049,1.75222097364623,83.0667657802422,"No MPA",0.0947894390590129
"4789","Sphoeroides","MT_20",2022,275.148923481043,53.7486803839056,309.954949660431,21.0219235555313,2.19718934430694,99.6042224874463,"No MPA",0.0927587630680247
"4790","Sphoeroides","MT_20",2023,320.590207943583,67.278980433534,363.049986003714,24.9757356871528,2.72670381607479,116.952870012137,"No MPA",0.0907717005437369
"4791","Sphoeroides","MT_20",2024,358.869400642967,82.8831402790653,414.41988934338,28.4771643690396,3.33997805420839,134.051958256752,"No MPA",0.0888273055864854
"4792","Sphoeroides","MT_20",2025,387.983856982428,100.197991204893,461.145403104019,31.194594988206,4.02647320853498,149.741447785851,"No MPA",0.0869246442642264
"4793","Sphoeroides","MT_20",2026,408.326822720359,118.556036857944,501.333070035313,33.0029930464839,4.76334927060647,163.055054028905,"No MPA",0.0850627995277096
"4794","Sphoeroides","MT_20",2027,421.762037967439,137.038429327504,534.443650305655,33.9894824828358,5.51534007692324,173.467407560849,"No MPA",0.083240876159912
"4795","Sphoeroides","MT_20",2028,430.443919525544,154.628702500125,561.075153623685,34.3558934298468,6.23859257496666,180.962581563947,"No MPA",0.0814580031797437
"4796","Sphoeroides","MT_20",2029,436.133194408451,170.428707308027,582.440918568393,34.3121197207508,6.88859083399025,185.910262806369,"No MPA",0.0797133335245422
"4797","Sphoeroides","MT_20",2030,440.037997000713,183.848813687161,599.874436369651,34.0210244376891,7.42983913356383,188.855563758298,"No MPA",0.0780060423601405
"4798","Sphoeroides","MT_20",2031,442.909506041369,194.68847983637,614.533847133026,33.5904436132776,7.84321606527858,190.341693834877,"No MPA",0.0763353252269784
"4799","Sphoeroides","MT_20",2032,445.189018028335,203.087274335918,627.300059989055,33.0855157302354,8.12775366775426,190.816149760247,"No MPA",0.0747003965346029
"4800","Sphoeroides","MT_20",2033,447.127406918737,209.396821294556,638.789355143668,32.5435346750164,8.29679024741793,190.607709412965,"No MPA",0.0731004884602635
"4801","Sphoeroides","MT_20",2034,448.864607339652,214.046010519895,649.409730997023,31.9851920530306,8.37133551371333,189.940980852127,"No MPA",0.0715348501525511
"4802","Sphoeroides","MT_20",2035,450.47784431758,217.445449448754,659.421476836807,31.4217556040159,8.37392699188832,188.962543551412,"No MPA",0.070002747131808
"4803","Sphoeroides","MT_40",2015,43.3082471599506,9.71745541270355,74.1203449774972,3.49350232588187,0.437776524263557,27.8785018934803,"No MPA",0.113810088488628
"4804","Sphoeroides","MT_40",2016,60.7056544859459,12.8434049781157,93.8176100258171,4.82330034252732,0.567048054438752,34.5154408645197,"No MPA",0.11137140519018
"4805","Sphoeroides","MT_40",2017,84.2646157926973,16.9360940011685,118.540444625022,6.61600685664075,0.733398923933254,42.7516923988675,"No MPA",0.108985018161239
"4806","Sphoeroides","MT_40",2018,115.336082120557,22.2589230183713,149.11977621996,8.98680604511567,0.946381431515182,52.8601709102272,"No MPA",0.106649819269626
"4807","Sphoeroides","MT_40",2019,154.829919210741,29.1193314307122,186.186830109489,12.0370186453367,1.21716672383277,65.0714458448838,"No MPA",0.104364726320032
"4808","Sphoeroides","MT_40",2020,202.565554465364,37.8551861900417,229.932251249706,15.8125754748262,1.55819004459207,79.5055671975973,"No MPA",0.102128681300308
"4809","Sphoeroides","MT_40",2021,256.561963200368,48.8031071502718,279.827057991179,20.2445326499321,1.98224662138629,96.0820010632199,"No MPA",0.0999406473788888
"4810","Sphoeroides","MT_40",2022,312.750512704259,62.2415270599027,334.403041671741,25.0916585884505,2.50076718259801,114.426244483275,"No MPA",0.0977996047249398
"4811","Sphoeroides","MT_40",2023,365.725845818935,78.3051690026228,391.244490615981,29.9316459009574,3.12104319897757,133.813580857619,"No MPA",0.09570454622807
"4812","Sphoeroides","MT_40",2024,410.592078429119,96.8790508263347,447.322089495233,34.2518621837394,3.84241296558504,153.204844993936,"No MPA",0.0936544752724339
"4813","Sphoeroides","MT_40",2025,444.830830422599,117.500417873751,499.646799510302,37.6301101068928,4.65198081057136,171.411183343719,"No MPA",0.0916484074677269
"4814","Sphoeroides","MT_40",2026,468.779924186297,139.319447618786,545.994329931388,39.8948201971773,5.52131196826045,187.359921988908,"No MPA",0.0896853758074194
"4815","Sphoeroides","MT_40",2027,484.58578518752,161.174508488227,585.347165410011,41.142205695298,6.4063385145339,200.353395438304,"No MPA",0.0877644360873863
"4816","Sphoeroides","MT_40",2028,494.785919038227,181.801008999366,617.864590680124,41.6184900834434,7.25254089763084,210.192520558017,"No MPA",0.0858846696614063
"4817","Sphoeroides","MT_40",2029,501.465794118194,200.115775267017,644.492156829521,41.5843732135782,8.00545864579741,217.116263305105,"No MPA",0.0840451832065282
